vtkOriginalIndices,Points:0,Points:1,Points:2,velocity:0,velocity:1,velocity:2
14256,-3.96444,3.28893,-16.5576,-37.0535,45.2544,-46.7917
14257,-0.409289,1.26227,1.19801,-2.51555,8.34605,-48.0816
14258,0.157288,-0.909906,5.27755,0.0114052,5.67235,-24.3088
14259,-1.40579,-1.93032,10.9678,12.1707,9.29439,-24.8717
14260,-1.03537,-0.45208,7.21259,1.34908,3.50692,-25.7416
14261,5.1512,-0.367762,-15.7737,-6.50642,76.3247,-28.14
14262,1.46759,3.08696,-7.67631,30.7335,5.47323,-64.3157
14263,0.739083,2.44571,-5.52875,13.001,5.89433,-36.2468
14264,-0.911334,-1.50043,10.0094,10.205,7.66423,-28.369
14265,-0.0442219,2.50848,-4.43993,10.693,16.6005,-46.9985
14266,-0.4972,0.18874,10.8588,9.72321,5.95193,-22.7226
14267,-1.63842,-0.37537,10.9861,10.3221,7.42823,-23.5133
14268,-0.6243,0.26729,7.62258,1.54028,4.044,-22.3173
14269,0.603479,2.73594,-6.71049,16.1287,9.06003,-62.6955
14270,6.6179,3.62921,-15.9507,54.7872,50.7119,-50.14
14271,-3.02762,-1.78789,-15.4648,-12.464,62.166,-27.7182
14272,-0.0865653,1.21949,2.96294,-1.49377,5.1462,-36.8908
14273,-3.6434,2.1197,-15.7079,1.6954,34.405,-29.3901
14274,4.00042,1.22064,-10.2162,3.95194,-9.76523,-8.72911
14275,0.111501,3.18808,-6.86733,16.1205,8.57097,-67.3647
14276,0.212638,1.05379,-10.0119,-6.88358,-17.4162,4.72982
14277,-0.343328,-1.38702,7.5191,1.84999,3.18365,-22.8466
14278,-4.50796,3.76614,-17.3629,-19.963,42.7677,-69.4349
14279,-0.405147,0.601209,9.53499,5.33987,3.7008,-23.0583
14280,0.2585,1.66341,-10.3855,-6.02534,-52.88,-28.9591
14281,3.86163,1.97301,-11.5495,3.77138,-11.8697,-8.11817
14282,4.6038,0.00648013,-12.1769,3.2496,-43.8396,-53.6323
14283,1.24077,3.15889,-7.11737,25.6953,8.40854,-76.8967
14284,-3.17244,-2.44232,-13.7671,-22.3585,-22.3115,-66.3792
14285,0.27457,1.08207,3.1646,-1.22416,3.96707,-31.0885
14286,-1.92996,-0.946006,11.43,6.46886,7.6885,-21.3843
14287,5.37345,-0.326152,-15.5411,-11.8745,72.1595,-34.3732
14288,-3.40238,-1.73604,-15.3568,6.70317,31.7341,-46.4232
14289,0.934362,2.78274,-6.42056,14.4591,10.8288,-60.9138
14290,0.0496587,0.653594,0.308885,-4.02644,11.1349,-44.6767
14291,-4.24676,3.13846,-16.364,-20.8366,42.3602,-55.6455
14292,-1.05398,0.187477,8.71868,6.19313,2.86823,-28.6505
14293,4.57127,1.82835,-10.4897,3.78739,-9.11927,-7.86849
14294,1.10276,2.9356,-6.33055,10.0263,7.41226,-62.43
14295,-1.1072,-0.97871,12.803,10.6503,6.83941,-16.8137
14296,7.70866,5.03408,-19.6657,19.1253,31.92,-65.4124
14297,1.80461,3.13828,-8.23793,42.5093,2.14148,-54.8677
14298,-2.91377,1.96617,-15.8382,-50.7346,100.93,-0.541247
14299,5.2762,0.0533581,-15.7285,-6.38021,91.1167,-24.1714
14300,-2.96223,-1.45488,-15.9196,25.0742,114.954,-32.2378
14301,-0.339914,1.27555,-1.69599,-1.50852,18.5801,-47.2442
14302,2.11593,3.78441,-9.02335,38.1885,7.70814,-32.5787
14303,-0.0391961,3.37023,-6.40126,16.089,10.3521,-62.8948
14304,-1.03019,-0.938538,11.0837,9.70591,6.81418,-21.8686
14305,-2.07276,-1.618,-12.5834,-32.2836,-17.9911,-26.5984
14306,3.84207,1.06242,-12.2868,7.00255,-22.2105,-15.8142
14307,0.33298,2.75212,-6.05342,16.9337,11.6346,-53.0486
14308,-0.282589,-0.948962,6.36813,0.76904,4.27562,-20.5527
14309,6.90898,3.69454,-16.5523,50.2072,49.9061,-66.6885
14310,-1.69357,-0.34248,11.5712,9.05829,8.47444,-19.3966
14311,-2.63642,-0.0900987,-15.929,7.85549,112.649,32.2561
14312,5.38007,-1.32634,-15.6238,3.35574,56.3871,-44.0734
14313,-0.0642014,3.15769,-4.49355,11.4888,16.0768,-47.6147
14314,0.0915596,1.95557,-2.57698,1.64172,17.109,-50.1902
14315,-4.56149,4.0043,-16.833,-36.067,48.9281,-72.7453
14316,4.27541,1.01531,-11.9431,2.6271,-19.3592,-16.3128
14317,7.30124,4.14011,-17.5071,38.3345,27.0845,-66.0437
14318,5.82079,3.18167,-15.8255,43.8658,73.2358,-26.8322
14319,1.29379,3.35353,-7.33976,27.8407,5.52218,-68.3624
14320,-0.18646,1.75823,-0.864479,-3.28498,13.652,-47.9035
14321,-2.24103,-1.0644,12.5732,14.0634,12.0273,-25.9475
14322,-2.86659,-0.167627,-15.811,12.5328,100.714,9.77898
14323,7.62878,4.34009,-18.3001,27.5088,19.0726,-70.8017
14324,0.367474,0.912377,-10.2013,-5.64796,-22.9224,2.01123
14325,-1.1883,-2.37179,12.2703,5.62693,4.1295,-10.7938
14326,0.315535,1.17826,1.53228,-4.62029,6.45074,-44.8696
14327,-0.343854,2.27118,-4.58389,10.5784,16.7398,-49.2649
14328,0.327416,-0.220583,3.45193,-1.10999,7.43308,-29.6214
14329,-0.506668,-1.63152,10.1884,11.5299,8.94696,-28.0633
14330,2.15268,3.10466,-8.94083,36.7084,-2.85803,-37.3373
14331,2.73413,2.45349,-10.176,6.07864,-15.8394,-18.0868
14332,5.58234,-1.4097,-15.3319,15.2079,44.2153,-58.3977
14333,5.01984,-0.27273,-15.967,-8.4438,94.2909,-25.2978
14334,-3.46519,3.02086,-15.9934,-54.4736,72.4023,-51.8279
14335,-3.73151,-2.34818,-14.7584,-5.73559,12.8338,-92.5065
14336,0.450174,2.50016,-5.95779,21.583,14.2065,-64.076
14337,-5.34404,5.47429,-20.1952,-24.9439,36.5728,-78.5047
14338,8.08172,4.63078,-19.2738,24.4451,21.8739,-80.5227
14339,2.34266,3.00667,-8.70288,48.3256,-4.31573,-34.635
14340,8.06044,4.66668,-18.8851,33.7249,20.2587,-87.4524
14341,4.53735,0.915318,-12.0395,0.938223,-22.4592,-18.1975
14342,-0.247557,0.102788,10.6743,9.12366,5.49379,-23.7596
14343,5.66861,2.69929,-15.3071,40.4598,59.866,2.83152
14344,-2.75194,-2.06295,-12.6108,-25.1563,-15.9837,-33.2394
14345,0.212643,-0.137069,2.7138,-1.60896,9.1581,-35.2463
14346,0.20393,0.543622,1.04734,-4.10299,8.28967,-43.3378
14347,5.53989,2.18835,-15.2666,35.555,49.2944,0.782974
14348,-0.466252,-0.314319,3.40951,0.507184,7.20098,-32.4281
14349,-3.5818,-2.15733,-14.1105,-20.4373,-20.7918,-70.125
14350,1.52633,2.95267,-7.59367,22.9221,3.55608,-38.8297
14351,-0.649946,1.1741,-10.8331,-21.5294,-30.6186,-16.0232
14352,7.01438,4.13609,-17.1936,49.856,36.5221,-71.0939
14353,0.612777,0.371046,2.70612,-2.82737,6.47732,-35.6399
14354,0.314316,-0.303331,4.01146,-0.937163,6.61779,-26.0781
14355,-0.525704,2.76777,-3.62374,5.9745,19.5255,-50.5801
14356,1.29226,2.97462,-7.19563,25.7109,5.18509,-66.5998
14357,2.70375,3.31756,-9.81712,13.572,-9.33258,-20.6652
14358,7.42875,4.66445,-17.925,26.9588,22.0522,-85.9896
14359,3.08892,3.54334,-10.252,9.94237,-8.37683,-17.9642
14360,-2.33533,-1.2909,-11.4134,-13.5804,-13.3909,-16.1159
14361,-0.816092,0.56562,2.86917,1.4104,6.85611,-35.742
14362,-4.04481,2.88296,-15.6743,-51.9638,41.6856,-50.4046
14363,0.238182,1.21476,2.82028,-1.80396,4.99886,-37.6405
14364,-3.45708,-1.26871,-16.1007,17.6303,87.1557,-32.9924
14365,0.536482,0.696111,7.47505,0.96848,4.00419,-22.3655
14366,1.39087,3.13357,-7.34186,25.7683,3.82128,-64.9634
14367,-0.273154,1.19105,3.23303,-0.287604,5.4666,-36.5563
14368,5.28142,-1.06899,-15.1706,5.06339,31.9476,-58.3793
14369,6.75188,3.9921,-16.3489,44.676,40.5722,-56.4696
14370,-1.77462,-0.654111,12.7674,11.9219,10.5946,-22.4049
14371,-3.66298,3.05648,-16.2146,-57.0063,55.1406,-43.5001
14372,-0.112303,-1.08707,10.8334,9.60323,7.76967,-23.9902
14373,-0.139168,2.28845,-2.05038,-0.567759,18.7415,-57.9637
14374,5.01292,0.174755,-15.8131,-3.20781,94.1862,-5.38173
14375,-1.60594,-1.13379,-11.1616,-13.9102,-12.9806,-12.8842
14376,-1.31767,-1.07483,10.5777,9.6612,6.99476,-23.0923
14377,-0.574203,2.09484,-4.30161,8.26227,15.5424,-48.8615
14378,3.92527,2.32715,-11.5136,4.02258,-10.9085,-7.26249
14379,-0.268544,-1.62344,10.0417,10.0195,6.35921,-26.9443
14380,1.61451,3.17849,-8.45314,32.9125,2.5452,-41.2019
14381,0.29741,1.81711,-2.46768,0.901241,19.8504,-59.942
14382,-3.15014,1.15348,-15.575,-8.2818,62.0347,5.31779
14383,7.73993,4.7853,-19.6351,18.0843,31.2472,-72.6121
14384,-0.458037,-0.368917,4.00244,0.626656,6.29435,-29.9035
14385,7.64452,4.15806,-18.2985,9.28833,13.33,-50.4593
14386,4.47116,2.45648,-10.7739,4.70099,-9.33664,-8.34518
14387,-0.381173,1.07457,2.76094,-0.045752,5.98713,-36.0185
14388,-4.1829,3.80343,-17.2348,-34.1516,44.3541,-72.0834
14389,-0.475973,0.487832,-11.5336,-14.1908,-17.2054,-10.3882
14390,0.159177,0.479586,8.20973,3.42458,2.56298,-22.1684
14391,-1.94641,-0.436225,11.787,7.79188,9.31036,-19.0329
14392,-0.627211,-0.318611,3.85511,0.34999,6.30382,-33.1386
14393,8.08891,4.58379,-18.6294,33.6824,15.7275,-84.6932
14394,-0.748145,0.389712,8.56329,4.71819,2.57482,-25.2317
14395,-0.312895,0.649501,-10.0088,-11.3379,-14.3621,-4.29327
14396,-3.14937,-1.72211,-15.339,-10.8777,30.6467,-22.174
14397,-3.0387,-0.460123,-16.1763,29.3321,103.888,-4.60831
14398,-1.12357,-0.00896575,10.0772,7.45443,5.44369,-23.1324
14399,1.46152,2.90779,-7.79183,32.0565,7.36553,-50.5115
14400,-0.173444,-0.310525,3.26618,-0.120231,7.52925,-32.3413
14401,-0.121571,1.52665,-2.6407,1.51396,18.5746,-56.0828
14402,-1.59661,-0.713841,13.095,9.94345,8.0262,-17.8129
14403,3.41146,1.83268,-10.125,5.03541,-10.1319,-8.78124
14404,0.514283,3.38788,-8.44772,4.9083,-3.02453,-64.849
14405,-0.971939,-0.119328,11.2525,8.70395,5.86874,-19.6735
14406,0.683458,0.182509,2.61236,-3.75729,9.85528,-37.6198
14407,6.52596,3.42951,-16.1829,45.3899,55.0572,-41.8384
14408,0.109219,3.38258,-7.26353,14.747,0.691417,-71.1088
14409,-0.239706,0.457955,-0.0310202,-3.0204,13.8902,-48.7388
14410,5.41642,2.86536,-15.4337,23.9813,66.4453,-4.30861
14411,0.7876,2.74236,-7.74645,12.7072,9.53395,-69.6256
14412,-3.00041,-1.63516,-12.2939,-20.4213,-19.0106,-33.5452
14413,-2.73501,-1.34602,-11.847,-16.5699,-17.7817,-21.8865
14414,7.34432,4.05956,-17.6845,17.0611,16.2309,-50.9853
14415,-1.39285,-1.01784,-10.9912,-13.9414,-12.8442,-10.7078
14416,0.15027,2.18208,-4.90281,14.5721,19.7418,-56.464
14417,3.18611,2.5057,-11.0663,4.07143,-8.30212,-8.23134
14418,3.0243,2.74559,-11.0715,3.64495,-8.00233,-9.37931
14419,1.53512,3.56915,-8.0365,37.9249,7.45562,-59.4632
14420,-4.8366,4.31517,-17.8473,-34.864,45.824,-85.9766
14421,-2.77535,-1.17391,-12.0816,-17.1271,-18.7057,-22.0966
14422,2.89213,2.07543,-10.2121,4.58268,-13.6146,-12.1186
14423,0.455239,2.86704,-8.56016,-2.69483,-8.4638,-75.4009
14424,-3.0856,-1.50586,-12.6831,-22.5755,-24.2642,-33.5464
14425,-3.03118,-1.2412,-16.2351,24.7266,94.194,-28.7321
14426,2.28342,3.90838,-8.48197,9.86939,-10.2269,0.530083
14427,-0.0739245,0.793947,4.11446,-0.275146,4.1078,-27.4306
14428,0.287287,0.742735,-10.5154,-8.67241,-30.2541,-9.13441
14429,4.48796,1.78991,-10.2214,4.96755,-9.43113,-7.26557
14430,3.15968,1.51229,-11.2621,5.8616,-11.9944,-9.92445
14431,-5.48435,4.78901,-19.0897,-27.8433,28.5608,-71.8713
14432,2.85278,2.65849,-10.8155,4.20742,-9.50328,-13.6172
14433,0.15146,3.58938,-6.73537,14.2956,3.67258,-67.5352
14434,-0.41348,1.93506,-0.776577,-4.33455,15.1814,-54.1124
14435,-0.88531,1.82033,-2.87086,2.75075,18.7452,-54.6859
14436,-0.615292,0.854618,2.36716,0.881211,7.54953,-37.6846
14437,5.0348,-1.80817,-14.4889,27.5818,-16.4042,-63.4825
14438,1.79238,3.14862,-7.93831,31.3997,4.42976,-41.7713
14439,4.66088,-0.0515452,-12.3369,6.26612,-44.7612,-50.7061
14440,5.61996,-0.585053,-15.5527,-9.41588,85.1798,-32.1412
14441,2.27615,4.02978,-8.80156,25.4292,7.38538,-5.8573
14442,7.1769,4.11681,-17.6389,32.0576,18.0179,-55.5242
14443,8.23791,4.66049,-18.7821,28.5097,16.5839,-76.0483
14444,-4.39743,3.68311,-17.2276,-18.6624,41.8364,-60.3795
14445,8.25477,4.99668,-19.5638,25.5004,32.713,-85.4832
14446,-4.20742,3.70484,-16.9282,-40.7932,53.1812,-65.7944
14447,5.52779,-1.04047,-15.6426,1.92238,62.4797,-44.298
14448,0.593003,-0.175187,3.52986,-2.27364,8.30187,-32.8008
14449,4.15226,2.23969,-10.3471,4.71065,-8.63513,-7.59531
14450,-0.100281,-1.41315,7.51882,2.61521,2.45814,-21.9472
14451,3.40167,3.25381,-9.45081,11.575,-8.8677,-13.598
14452,0.0415792,-1.29951,9.885,7.57386,5.39866,-23.8719
14453,0.189018,0.909976,5.40349,0.882412,1.45863,-26.4996
14454,4.57268,-0.163085,-12.8789,13.7156,-52.6132,-45.0091
14455,-1.13566,0.341804,-10.5747,-18.3772,-17.9364,-7.39837
14456,-2.1672,-0.215733,-11.4387,-13.9093,-16.4598,-12.8793
14457,0.276766,1.05147,6.22059,2.21639,1.64206,-20.7232
14458,0.0251778,0.606914,7.87005,2.52135,4.31142,-21.8549
14459,3.21096,2.15845,-9.95153,5.91882,-11.4294,-9.88153
14460,-5.36288,5.52441,-20.5502,-21.5369,36.9204,-70.6389
14461,5.30033,2.06296,-15.8362,22.6093,95.4382,10.5839
14462,-1.00228,0.0543158,11.5333,10.2657,6.16913,-21.6862
14463,0.283255,0.997584,0.963027,-4.19344,9.16052,-43.5878
14464,-0.538928,0.9085,3.57538,0.0795689,5.45703,-33.2022
14465,-3.75712,2.54284,-15.9293,-3.57825,46.0814,-26.7517
14466,6.03503,2.99732,-15.5214,47.1049,68.5386,-7.91239
14467,-0.628196,-0.108097,-10.4193,-15.0994,-15.7919,-6.62382
14468,0.404063,-0.465692,9.77042,7.00423,4.93298,-22.5793
14469,-0.614805,-0.394724,5.29466,1.92393,4.28069,-24.0848
14470,-3.06843,-1.63072,-15.5006,-21.1693,60.6108,-24.5721
14471,1.95504,3.95565,-8.69649,22.8518,6.56303,-7.2875
14472,-0.338074,2.40097,-2.29317,-0.176773,18.6869,-56.953
14473,0.325926,-0.834899,9.99292,8.36308,5.12788,-23.612
14474,-0.316487,-0.429611,4.55494,0.29565,4.93095,-24.2728
14475,0.560825,2.70179,-7.16693,14.0539,9.16164,-73.4733
14476,4.13067,1.07165,-10.2857,2.32229,-8.8262,-9.57382
14477,-0.148887,1.17836,-1.91885,-1.88279,20.8158,-54.2871
14478,0.317345,-0.844167,10.196,7.38579,4.33015,-21.8637
14479,-0.82007,0.248232,3.29293,1.22332,6.52601,-32.8998
14480,4.65758,0.76043,-12.0943,-3.63069,-31.9765,-24.9514
14481,3.37964,1.14354,-10.4147,4.60449,-10.519,-9.84186
14482,-0.362651,0.492504,-10.714,-11.8765,-16.4085,-6.82158
14483,-4.74008,4.66265,-17.9272,-30.1233,46.9909,-88.7063
14484,-0.156335,1.07255,-2.05979,-0.67396,21.1691,-54.5191
14485,5.20993,-1.27401,-14.5594,13.2317,-10.1525,-68.1961
14486,-0.519138,-1.73303,10.4955,10.8457,7.78846,-24.6831
14487,0.55807,-0.352199,3.6561,-1.70389,8.26002,-31.9238
14488,5.23092,2.2604,-15.4507,23.7597,82.193,18.2303
14489,-0.325668,0.308144,0.0981689,-4.04834,14.5898,-43.1556
14490,-0.0854733,2.13672,-4.7007,10.2546,19.2297,-53.3655
14491,-0.806488,-0.562917,7.89496,1.96149,3.09205,-21.6471
14492,-1.30801,-2.22767,11.8363,7.41255,0.165089,-14.5641
14493,0.247548,3.63574,-5.24292,13.0776,7.5864,-43.8942
14494,-1.10169,0.101788,6.76341,-0.968944,3.98473,-21.2504
14495,-3.39377,2.06788,-15.1879,-55.6052,19.8893,-16.0851
14496,-1.07199,-0.694028,8.64785,4.80699,3.33531,-27.9376
14497,2.78985,2.85724,-10.8027,2.43554,-6.96496,-10.7735
14498,0.318784,2.76013,-6.47869,15.4654,10.0818,-60.0353
14499,3.40638,2.84038,-11.1265,3.98754,-7.63971,-8.04578
14500,-0.584541,0.66161,9.13745,4.81624,2.64775,-24.2149
14501,-0.427388,-0.395202,8.97344,4.60352,3.08014,-22.1861
14502,6.87431,3.75357,-16.2419,61.0311,45.0597,-71.4455
14503,-1.09733,-1.57407,10.0707,9.69307,8.23757,-27.2739
14504,4.31899,-0.214652,-12.4399,12.4405,-47.7631,-53.2895
14505,4.23218,0.255868,-12.8259,10.5733,-43.4118,-35.3776
14506,-0.217836,-1.49818,7.61496,2.52765,2.40959,-21.4597
14507,0.298447,3.20078,-7.96066,11.0356,-0.568789,-71.0967
14508,-0.695938,-1.79667,10.3572,11.3452,10.0457,-26.1065
14509,-4.96389,4.83469,-19.2194,-26.9274,25.6991,-70.0212
14510,4.18889,2.64025,-10.2936,6.19687,-8.83793,-8.91291
14511,0.0719758,1.39369,0.873089,-3.05263,9.98873,-49.0144
14512,2.2254,3.23514,-9.27243,29.7238,-5.61218,-33.417
14513,-0.612376,1.93799,-4.27847,5.70504,9.20985,-30.1134
14514,0.424091,-0.488068,3.75418,-1.4913,9.02277,-30.9839
14515,-0.0677361,2.06262,-10.3205,-22.9647,-50.8355,-39.4519
14516,-3.09896,-1.45205,-16.1254,22.0721,93.9857,-42.4635
14517,1.85357,3.20844,-9.0532,38.6208,-1.96269,-35.2603
14518,-0.501434,1.38616,-2.37574,-0.424528,19.7613,-55.2097
14519,-3.40411,-2.67229,-13.9539,-7.99584,-12.8787,-54.6753
14520,-0.983232,-1.95289,11.9821,11.5509,1.28739,-15.8151
14521,0.690531,-0.737216,6.8404,1.41655,3.83693,-22.0139
14522,5.356,2.96579,-15.5882,21.8569,48.7859,-22.0781
14523,3.80663,3.11939,-9.77549,9.90848,-9.43063,-12.5029
14524,5.54795,-1.29132,-14.8855,-5.12585,61.8987,-62.0338
14525,0.387815,1.35274,1.57882,-9.98068,4.66853,-49.7077
14526,-0.903745,-0.610029,6.08667,1.67134,4.37739,-24.3322
14527,-0.686348,0.412234,-11.63,-15.7846,-17.6977,-9.25258
14528,-0.452236,0.863119,-0.463004,-3.01577,14.0752,-45.7125
14529,0.44776,-0.505607,4.14804,-0.641947,7.13964,-27.922
14530,4.92347,-0.715869,-15.6823,5.03194,89.9565,-20.1502
14531,-2.28717,-0.526702,-11.6029,-13.1561,-15.1972,-12.962
14532,0.127662,0.374731,9.82187,6.12223,3.6828,-21.697
14533,-1.37467,-1.23265,13.1822,11.6478,9.59561,-20.7368
14534,5.30133,-1.68361,-15.1993,12.1049,26.6927,-54.6468
14535,0.636316,-0.00258898,4.99575,-0.418083,4.26167,-22.5864
14536,-0.204672,1.74565,-3.24596,3.5597,17.8042,-52.9119
14537,0.523607,-0.302481,6.34415,1.01577,3.30534,-20.0203
14538,0.0236857,0.99446,4.61983,0.304382,3.47299,-30.7194
14539,5.05946,-0.586996,-15.9637,-8.06718,91.7182,-31.8468
14540,-0.698236,1.04688,2.26012,0.707417,6.97006,-42.4828
14541,-1.38017,-1.93604,12.2456,15.4351,11.8705,-27.6065
14542,0.120674,-0.900154,5.88893,0.504695,3.54113,-19.8332
14543,0.627498,-0.438877,5.72717,0.0353477,3.91991,-20.3984
14544,0.653681,-0.831495,7.39666,2.10684,2.8089,-22.1922
14545,-1.92411,-0.472017,12.4505,6.50969,9.05794,-15.6695
14546,-3.2678,-2.23501,-15.4749,11.0336,34.426,-76.9378
14547,5.14799,-1.88586,-14.6872,19.8372,-0.726947,-55.2029
14548,0.55676,1.05167,2.40469,-3.55565,5.84631,-39.7188
14549,-1.06109,-2.22681,11.9783,6.80991,0.777622,-12.0524
14550,-5.59181,5.89293,-20.4452,-14.3345,29.452,-59.051
14551,-4.22764,3.99863,-16.5887,-33.4451,46.4812,-73.1279
14552,0.0963384,1.58065,-10.7369,-12.8165,-42.5303,-22.78
14553,-2.94812,1.28741,-15.2758,-36.2869,38.5522,4.34428
14554,0.671693,2.7716,-5.20584,17.4347,17.3024,-63.7123
14555,4.8105,-0.739819,-13.2505,25.3184,-75.7856,-76.1624
14556,0.0803179,-0.047287,10.4031,8.14378,4.38613,-21.6169
14557,0.148381,1.42373,-0.853102,-2.33226,13.6675,-47.8623
14558,0.335182,0.55849,-10.382,-5.34426,-19.0828,-4.39514
14559,1.27996,3.65221,-8.05354,34.0461,4.61438,-55.2739
14560,-2.37896,-0.834445,-12.056,-15.4764,-17.5086,-16.666
14561,-0.809697,1.69901,-1.51784,-1.69387,18.536,-54.1261
14562,-3.16306,-1.89653,-13.8877,-20.0841,-29.2371,-63.2807
14563,0.545905,-0.400088,9.66668,6.54516,2.84525,-19.8316
14564,5.2322,-0.73837,-15.9719,-2.01574,81.314,-35.3283
14565,-0.553952,2.13415,-3.51302,4.86177,15.8202,-46.2571
14566,0.390867,1.33825,2.73227,-2.56901,4.87581,-37.9593
14567,-0.599737,2.25317,-2.13999,-0.0828698,19.0106,-56.3403
14568,2.85143,1.9941,-10.8012,4.36225,-10.8673,-10.2284
14569,-0.881643,-0.687271,12.3673,11.3778,8.6531,-15.314
14570,0.241496,-0.40321,3.32897,-1.318,9.96004,-34.4905
14571,-1.84853,-1.09134,-11.1166,-13.1724,-12.4343,-12.9426
14572,-0.0436309,0.11855,4.09892,-0.368049,5.39484,-27.1192
14573,0.52117,0.249588,3.29749,-2.44686,6.44104,-30.3842
14574,-0.916769,-0.149248,7.9201,2.54233,3.14908,-24.019
14575,-0.32685,-0.150387,-10.7825,-12.4242,-12.8813,-7.60195
14576,0.486865,2.34661,-9.66208,-19.5729,-48.8678,-61.4879
14577,-5.36899,5.44978,-19.613,-26.7337,35.184,-79.5684
14578,5.50333,-1.61912,-14.7669,39.8794,8.06833,-70.3619
14579,2.71345,3.29016,-8.63438,34.7867,1.10536,-15.3915
14580,0.535189,2.14081,-10.2121,-5.22982,-60.1752,-41.2635
14581,-2.83942,0.445798,-16.0312,19.8174,114.793,15.8951
14582,0.130383,-0.0389883,2.3356,-2.11515,9.76964,-38.6393
14583,-5.38865,5.39634,-19.4126,-24.8362,32.4186,-76.0996
14584,-0.369735,2.00295,-1.16743,-3.24825,16.4662,-53.7146
14585,-0.434131,0.781256,4.56991,0.0386513,3.75278,-27.7752
14586,7.72787,4.72424,-17.8437,23.6033,21.0085,-81.1839
14587,0.497447,-0.346835,9.85842,6.64202,1.97135,-19.34
14588,-2.63947,0.620484,-15.9751,14.8808,118.897,31.2577
14589,-1.36374,-0.717871,-12.0689,-17.5439,-16.2171,-12.5547
14590,-3.00085,0.599618,-15.8931,19.6154,125.891,31.8908
14591,-0.543523,0.724991,4.91671,1.03647,3.33058,-29.0271
14592,-3.91615,2.81906,-16.0099,-25.0141,48.7581,-36.7539
14593,5.40904,-1.59679,-15.5204,1.11093,38.5055,-33.3609
14594,-0.0947622,-0.208993,2.31831,-1.69327,10.0786,-36.2399
14595,-3.6987,-2.5296,-13.9823,-6.33655,-7.22996,-56.8485
14596,0.225805,1.17863,3.65322,-0.996009,3.91977,-32.2805
14597,-0.411708,-0.681357,5.22602,1.0755,4.47399,-23.9543
14598,-2.05245,-0.647086,-12.2638,-16.5107,-16.6287,-14.7229
14599,0.392916,0.557577,8.05234,3.61176,3.27689,-24.4157
14600,-1.74812,0.0680568,-10.9358,-13.5952,-12.6784,-8.37158
14601,7.00831,4.15552,-16.6823,51.6493,39.6508,-68.4835
14602,-2.4024,-0.879665,12.3883,8.76545,6.90408,-15.2665
14603,4.60666,-1.65616,-14.3773,20.5912,-9.60543,-63.0812
14604,4.76049,-1.81004,-14.5111,12.4499,-8.24179,-65.8059
14605,4.43403,0.390694,-12.1428,3.01301,-28.5693,-29.9199
14606,-5.56655,5.32893,-20.5683,-23.577,40.4269,-80.4298
14607,-0.723328,1.58814,-2.58854,3.01293,20.0445,-57.3711
14608,-1.90092,-1.2717,-12.0782,-17.3647,-14.4241,-15.4769
14609,0.622552,3.41801,-8.81131,-2.35536,-9.40313,-62.1651
14610,0.353991,3.36433,-5.00717,13.1416,13.754,-49.3906
14611,-0.0307763,2.41024,-5.65172,22.2897,17.015,-59.245
14612,-5.41294,4.86202,-18.6313,-28.2994,19.7139,-63.1555
14613,0.97966,2.87828,-7.1814,20.1426,9.23873,-71.2561
14614,7.42549,4.44276,-18.4489,26.2483,14.1437,-64.1519
14615,-2.62255,-1.82059,-13.1467,-36.584,-30.1653,-47.42
14616,-2.1742,-0.706124,12.7463,10.1321,8.7389,-18.7503
14617,-0.287153,0.171793,1.60319,-0.703653,11.626,-45.1731
14618,-0.789067,1.45176,-0.649618,-4.18815,15.4955,-55.0524
14619,3.52765,3.01381,-11.2304,3.76506,-7.19817,-8.28676
14620,1.17121,2.94966,-6.50273,4.84252,7.04031,-63.7259
14621,-3.84313,2.77179,-15.4744,-59.4042,46.6558,-42.86
14622,-3.23184,-2.31331,-14.3993,-17.4105,-13.9604,-87.4401
14623,-0.919181,-0.0716247,7.52191,0.520333,3.48304,-24.7389
14624,4.00432,3.10559,-9.92188,9.40988,-10.2333,-12.2391
14625,0.622359,0.218951,8.19145,3.14861,2.87263,-23.724
14626,-0.618098,1.37379,-10.7681,-19.0378,-28.9868,-13.2308
14627,4.87689,-1.07381,-13.4688,32.2391,-67.9003,-74.0548
14628,4.91979,-0.012629,-15.8741,-4.73532,99.0473,6.35197
14629,3.81684,2.65247,-9.68559,8.84471,-10.6438,-11.2781
14630,-0.311224,2.1355,-1.46058,-1.53505,18.1648,-54.5125
14631,-0.771297,2.31682,-2.25857,1.5054,19.196,-54.1825
14632,-0.436799,1.3114,2.06887,-0.962386,7.81206,-44.7183
14633,0.539056,2.70756,-4.18965,11.0889,20.2776,-52.8794
14634,-4.45351,3.4833,-16.3368,-40.1278,45.9824,-73.3513
14635,-0.361859,1.29634,2.71143,-0.201414,6.52762,-38.1676
14636,-5.18567,4.67349,-19.2059,-31.3136,33.9303,-79.9359
14637,-3.63817,2.80862,-16.0748,-42.7221,57.1055,-18.7281
14638,-5.69744,5.3631,-19.5199,-25.1898,31.7469,-68.8525
14639,2.8931,3.62358,-9.49386,14.6955,-7.8473,-15.7418
14640,0.607087,2.88295,-9.25319,-13.2235,-24.935,-62.8557
14641,-3.33725,-2.40082,-15.5771,15.0181,32.4481,-54.8661
14642,-0.0431886,-1.44879,10.4569,9.20666,5.70403,-23.343
14643,0.212289,2.19413,-4.57106,10.8231,17.6247,-54.161
