vtkOriginalIndices,vtkOriginalPointIds,Points:0,Points:1,Points:2,__vtkIsSelected__,velocity:0,velocity:1,velocity:2
6.37658,17.8674,-48.0037,44537,-0.509609,2.73644,-3.76166,1811,0
0.606221,18.5004,-56.916,15781,-0.258549,2.46572,-2.07075,1812,0
0.661716,16.9637,-51.5399,19685,-0.419549,2.49606,-2.11627,1813,0
0,0,0,4647,-0.304999,2.61858,-1.92734,1814,0
2.12634,14.8192,-52.2326,19712,-0.390631,2.43308,-1.94293,1815,0
0,0,0,4493,-1.08059,1.33704,-1.86503,1816,0
-3.25741,19.5944,-56.16,21178,0.201497,1.46687,-1.70577,1817,0
-3.44863,21.1442,-56.8324,40120,0.30183,1.46661,-1.60958,1818,0
4.67304,17.6996,-49.8926,17694,-0.269313,2.18231,-3.31005,1819,0
5.36955,17.287,-48.0689,37186,-0.0982647,2.12942,-3.36365,1820,0
1.1729,19.6212,-56.8547,21425,-0.410169,2.46308,-2.5598,1821,0
0,0,0,4721,0.5442,1.7342,-2.54327,1822,0
1.42586,14.6415,-49.5001,19323,0.390914,1.68861,-2.50666,1823,0
0,0,0,4868,-1.07105,1.99989,-3.44543,1824,0
0,0,0,4812,-1.09762,1.98372,-3.2185,1825,0
0,0,0,5030,0.665055,2.1356,-4.13942,1826,0
9.11725,20.5342,-51.0054,20705,0.546145,2.31736,-4.24158,1827,0
0,0,0,4676,-0.00403145,1.14992,-2.6587,1828,0
0,0,0,4695,0.0548361,1.22471,-2.82449,1829,0
0,0,0,5036,-0.10604,3.31261,-3.70742,1830,0
4.8464,17.8774,-47.0483,34383,0.0434594,2.71691,-2.93449,1831,0
5.2815,20.8672,-58.2779,44975,0.335295,1.95544,-3.28845,1832,0
8.01713,19.8146,-58.4544,23126,0.286369,2.1259,-3.6761,1833,0
-3.24825,16.4662,-53.7146,14584,-0.369735,2.00295,-1.16743,1834,0
-1.0203,18.325,-55.3949,16835,-0.485523,2.16863,-1.28992,1835,0
0,0,0,4460,-0.108892,0.793989,-1.79831,1836,0
6.76146,19.6073,-52.1407,37021,0.0304212,1.68087,-3.60909,1837,0
-2.91654,19.312,-51.7344,23633,-0.273189,0.997643,-1.70208,1838,0
-3.52481,17.8966,-50.0339,26739,-0.137608,1.06456,-1.59083,1839,0
0,0,0,4378,-0.195869,0.635751,-1.4718,1840,0
-1.6569,10.9186,-37.5892,36297,-0.214805,0.751909,-1.38215,1841,0
-0.779589,13.864,-35.0967,42807,-0.0852662,0.813739,-1.56137,1842,0
0,0,0,4744,0.481557,2.30777,-2.57869,1843,0
3.45862,16.7965,-48.4835,43240,-0.497079,2.20864,-2.93563,1844,0
3.2331,17.522,-48.6081,47319,-0.630348,2.18535,-2.91632,1845,0
2.62069,16.6367,-47.3364,42456,-0.624777,1.96266,-2.93214,1846,0
5.6666,17.376,-47.5089,20294,-0.357505,2.35122,-3.43019,1847,0
0,0,0,4724,0.383267,2.42994,-2.48271,1848,0
4.25015,15.462,-45.8176,42348,-0.12945,2.65884,-2.60433,1849,0
2.86496,15.2507,-48.6689,46846,-0.257064,2.67166,-2.52819,1850,0
6.04178,15.2403,-36.583,36241,0.371437,1.80901,-3.46865,1851,0
7.0135,13.5773,-34.6211,41257,0.289984,1.74773,-3.58331,1852,0
-1.25143,16.1365,-47.2033,40112,-0.40065,1.70981,-1.4713,1853,0
1.1148,17.2678,-48.5654,35100,-0.559939,1.90417,-2.23117,1854,0
1.13196,17.2076,-47.6306,26214,-0.571637,1.75508,-2.37435,1855,0
0.524495,16.9974,-49.6092,39058,-0.394959,1.76727,-2.24948,1856,0
1.91624,20.8064,-56.3242,15161,-0.866361,1.81281,-2.60481,1857,0
1.58652,20.6954,-55.9233,27660,-0.882573,1.79817,-2.43373,1858,0
1.54528,20.3015,-54.6251,34006,-0.772759,1.73146,-2.51597,1859,0
8.83249,20.6946,-56.7603,27877,0.288209,2.14475,-3.94614,1860,0
-0.58657,19.0767,-56.2286,39065,-0.198043,2.2697,-1.78936,1861,0
9.38025,13.646,-36.011,23997,0.353283,2.91567,-3.69785,1862,0
0,0,0,4751,-1.11788,2.21761,-2.78882,1863,0
0,0,0,4775,-1.12404,2.08595,-2.92475,1864,0
9.12968,16.2931,-44.3083,42039,-0.155861,2.65466,-3.99409,1865,0
8.88143,16.0873,-43.2341,46808,-0.29328,2.7216,-4.01663,1866,0
3.29599,20.3487,-56.8509,33661,-0.606021,1.78535,-3.12779,1867,0
0,0,0,4700,0.549932,1.99747,-2.36853,1868,0
0,0,0,5008,-0.97312,2.20411,-4.17371,1869,0
6.10488,8.41694,-31.666,43395,-0.852179,2.24179,-4.23052,1870,0
0,0,0,4852,-0.363982,1.40383,-3.52645,1871,0
5.06727,16.168,-46.5846,33926,-0.393695,2.14783,-3.44745,1872,0
1.68797,15.6495,-43.7561,34905,-0.731744,1.46007,-2.7379,1873,0
3.70712,19.2578,-55.2959,44535,-0.763023,2.12056,-2.96575,1874,0
-0.209821,16.7459,-50.6522,34256,-0.354822,2.15144,-2.01053,1875,0
4.53306,16.6837,-50.8774,28996,-0.606498,1.61116,-3.24609,1876,0
3.08988,16.8999,-48.5378,46930,-0.531782,2.10885,-2.86049,1877,0
4.62686,19.1119,-56.2852,20007,-0.00166252,1.47888,-2.98928,1878,0
3.29207,19.6697,-57.6565,42132,-0.130386,1.63634,-3.04726,1879,0
4.54904,18.9537,-56.46,15638,-0.0960676,1.51276,-3.09297,1880,0
3.58647,19.4053,-59.1391,46822,0.00115512,1.60686,-3.03368,1881,0
-0.352275,16.6016,-48.9121,29712,-0.204935,1.9183,-1.8577,1882,0
7.35287,16.5451,-43.8603,46592,-0.339468,2.56957,-3.6964,1883,0
0,0,0,4539,-0.610866,0.992353,-2.14636,1884,0
-0.259752,15.6003,-46.467,33382,-0.963226,2.09447,-2.10165,1885,0
0.826576,18.679,-53.7448,43280,-0.863585,2.01002,-2.17046,1886,0
0,0,0,4712,-1.1345,2.01888,-2.6112,1887,0
2.05559,16.803,-48.3811,17273,-0.983239,2.06514,-2.52685,1888,0
0,0,0,4733,-1.12261,2.17753,-2.63573,1889,0
0,0,0,4860,0.0106243,2.90314,-2.96714,1890,0
0,0,0,4823,-0.0588432,2.87085,-2.84105,1891,0
5.73611,16.5009,-44.8026,26132,-0.13139,2.76224,-2.86809,1892,0
0,0,0,4678,0.429922,1.46802,-2.44376,1893,0
0,0,0,4720,0.473267,1.56311,-2.57181,1894,0
4.55784,17.707,-49.9651,34606,-0.28718,2.2292,-3.17207,1895,0
8.07657,16.4062,-45.411,37664,-0.115307,2.29553,-4.09413,1896,0
-2.64255,17.4698,-53.3812,39355,-0.289672,2.00591,-1.28839,1897,0
0.0388706,15.1882,-44.6602,25827,-0.80765,1.29418,-2.1016,1898,0
-2.44656,18.1962,-54.4661,24425,0.319345,1.49893,-1.33016,1899,0
-2.6567,16.4883,-50.4668,42353,0.173475,1.44466,-1.20541,1900,0
5.73038,17.6061,-48.9814,39213,-0.233948,2.25907,-3.44904,1901,0
0,0,0,4957,0.468143,2.83926,-3.47669,1902,0
0,0,0,5005,-0.819982,2.98854,-3.85334,1903,0
9.21776,15.3664,-43.1756,23099,-0.731763,2.82428,-3.77855,1904,0
0.48558,15.1627,-42.9248,15498,-0.999912,1.88668,-2.52398,1905,0
0,0,0,5033,0.690843,2.74414,-3.92193,1906,0
-1.74461,16.9095,-45.6244,26453,-0.149384,1.29698,-1.50544,1907,0
-2.1499,15.8785,-47.2427,29126,-0.233725,1.39409,-1.3178,1908,0
9.77883,15.4639,-38.6227,43887,-0.481265,3.08946,-3.91822,1909,0
0,0,0,4615,-0.211764,1.04439,-2.44915,1910,0
2.2331,16.1681,-43.2528,45934,-0.230636,1.13175,-2.33961,1911,0
-3.67874,19.2587,-49.5201,19941,-0.0115455,1.18066,-1.51427,1912,0
0.75137,19.5073,-56.7374,19870,0.134547,1.42692,-2.3605,1913,0
0,0,0,4684,0.147823,2.53656,-2.13687,1914,0
0,0,0,4662,0.260859,2.43248,-2.07738,1915,0
1.74697,14.2459,-38.9058,45599,-0.789032,1.52512,-2.84045,1916,0
1.34027,13.4583,-40.2416,17545,-0.848882,1.70852,-3.00747,1917,0
7.08452,22.806,-57.4962,39974,0.414907,2.25605,-3.26108,1918,0
5.09224,16.2125,-46.3741,44415,-0.151534,2.01566,-3.59959,1919,0
10.1793,17.927,-48.4579,19053,0.381443,2.05911,-4.32873,1920,0
0,0,0,4595,-1.14475,1.82763,-2.18583,1921,0
6.54422,12.9295,-35.9303,20385,0.528015,2.58828,-3.68491,1922,0
7.70768,11.7032,-31.2287,40925,0.567675,2.43621,-3.62365,1923,0
-0.617568,16.2674,-46.6989,16366,-0.520919,1.74207,-1.71687,1924,0
-0.0635418,16.3968,-48.2833,37003,-0.54158,1.86057,-1.80933,1925,0
0,0,0,4967,-1.02131,2.33954,-4.01508,1926,0
4.72682,10.5772,-33.6284,40180,-0.896541,2.34971,-3.99326,1927,0
0,0,0,4472,-1.09118,1.93851,-1.49037,1928,0
0,0,0,4491,-1.14572,1.83845,-1.6151,1929,0
0,0,0,4454,-1.14175,1.79149,-1.45592,1930,0
3.74953,7.4936,-27.8884,33854,-0.823951,1.94721,-3.80461,1931,0
0.556521,19.362,-54.9877,47170,-0.781779,1.64382,-2.39962,1932,0
0,0,0,4478,-0.242103,0.825251,-1.88944,1933,0
-1.62587,14.411,-36.4425,40484,-0.333319,0.87174,-1.7078,1934,0
3.18528,13.6665,-46.053,26672,-0.90085,1.9692,-3.4114,1935,0
0,0,0,4830,-1.01991,1.83373,-3.34802,1936,0
-1.79212,15.9995,-45.8514,20689,0.445111,1.70695,-2.22531,1937,0
0,0,0,4602,0.46077,1.43993,-2.17714,1938,0
0,0,0,4445,0.58569,1.66698,-1.22939,1939,0
0,0,0,4444,0.600201,1.51926,-1.10913,1940,0
-0.561315,20.3433,-61.1673,32395,0.232784,1.98553,-2.23427,1941,0
-2.21599,19.9007,-59.8878,38035,0.267003,2.04513,-2.11678,1942,0
5.14896,18.2692,-49.4496,36123,-0.521367,2.5604,-3.37975,1943,0
4.64482,19.6081,-51.0919,28941,-0.398853,2.66131,-3.38865,1944,0
0,0,0,4596,-1.09762,1.54229,-2.2807,1945,0
0,0,0,4669,-1.07119,2.25809,-2.28202,1946,0
0,0,0,4628,-1.06871,2.19716,-2.10188,1947,0
0,0,0,4652,-1.12814,2.09796,-2.25676,1948,0
-0.0519519,16.0446,-44.3062,47065,-1.00046,2.04634,-2.22841,1949,0
0,0,0,4765,0.119314,2.70734,-2.61334,1950,0
0,0,0,5058,-0.23993,3.35579,-3.81582,1951,0
9.16309,15.7038,-44.1275,32671,0.0228514,2.24718,-4.2148,1952,0
9.81026,19.1,-56.0996,30241,0.12667,2.10581,-4.34681,1953,0
7.05452,21.7018,-53.4816,14951,-0.00167815,2.8118,-3.42224,1954,0
0.648315,19.2851,-55.8035,29395,-0.693309,1.52351,-2.26519,1955,0
-1.27433,16.4287,-46.3991,34696,-0.94254,1.88469,-1.49706,1956,0
6.43103,18.4638,-48.5031,27804,-0.76081,2.63313,-3.80068,1957,0
-0.608946,17.4516,-48.7257,42688,-0.365578,1.53457,-1.9174,1958,0
8.90677,20.5584,-53.713,18169,0.390677,2.15081,-3.78016,1959,0
5.52776,17.7057,-45.9793,14137,-0.312425,2.53251,-3.30432,1960,0
5.94359,17.7664,-47.8358,38765,-0.24646,2.43874,-3.39445,1961,0
0,0,0,4439,0.281239,0.920615,-1.61001,1962,0
0,0,0,4670,-1.13871,1.95789,-2.44987,1963,0
7.96914,13.4848,-35.0072,16785,-0.0706175,1.7449,-4.17468,1964,0
0,0,0,4972,-0.0199271,1.58397,-4.10797,1965,0
-1.21853,17.0084,-47.958,16868,-0.950731,1.76943,-1.38897,1966,0
0,0,0,4453,-1.12711,1.75213,-1.28873,1967,0
0,0,0,5076,-0.336036,3.36574,-3.89562,1968,0
0,0,0,4759,0.110174,1.29725,-2.9768,1969,0
7.5868,19.6961,-58.0453,35382,0.275279,2.0629,-3.80959,1970,0
5.50951,18.7907,-50.3003,17808,-0.0460005,1.60549,-3.52761,1971,0
1.30283,19.2862,-57.5167,41417,-0.514237,2.39868,-2.33054,1972,0
0,0,0,4604,0.580078,1.73913,-1.90983,1973,0
0,0,0,4706,-0.100229,2.64816,-2.12628,1974,0
1.40619,15.1614,-47.968,24140,-0.124679,2.50023,-2.12885,1975,0
0,0,0,4705,0.0236888,2.62403,-2.19715,1976,0
0.978743,12.586,-45.2292,39470,-0.199722,2.57024,-2.22686,1977,0
5.48206,17.7838,-49.8353,13812,0.0622207,2.15027,-3.42664,1978,0
5.28528,18.2444,-54.7318,45169,0.114962,2.02708,-3.41698,1979,0
1.78856,17.5637,-51.1614,41138,0.024362,2.03687,-2.4767,1980,0
1.30326,15.7817,-44.3568,14880,-0.340412,2.57393,-2.24507,1981,0
0,0,0,4624,-0.322291,2.57607,-1.78826,1982,0
0,0,0,4687,-0.862764,2.51411,-2.27461,1983,0
0,0,0,4688,-0.967149,2.41107,-2.27603,1984,0
4.03876,16.0207,-47.2874,40212,-0.252617,1.87398,-3.33208,1985,0
3.5597,17.8042,-52.9119,14536,-0.204672,1.74565,-3.24596,1986,0
0,0,0,4805,0.37811,2.56583,-2.81824,1987,0
8.16909,11.4366,-36.768,20891,-0.586487,2.0234,-4.45304,1988,0
9.02385,14.8311,-47.705,32916,-0.472236,1.93141,-4.28022,1989,0
-0.541904,18.5146,-51.9221,44884,-0.938556,1.77514,-1.59082,1990,0
11.1064,14.6957,-38.2481,42829,0.254502,3.08934,-3.86307,1991,0
4.78763,15.5056,-36.4694,22785,0.18378,1.70261,-3.68441,1992,0
0,0,0,5077,-0.41098,3.3561,-3.98298,1993,0
0,0,0,5095,-0.525321,3.29923,-4.12214,1994,0
0,0,0,4707,-0.262119,2.6749,-2.11894,1995,0
0,0,0,4756,-0.624943,1.35995,-3.12235,1996,0
5.32285,18.496,-47.0033,31331,0.000925229,2.77966,-3.0515,1997,0
0,0,0,4894,0.610917,2.17068,-3.32499,1998,0
-1.50626,15.7122,-45.743,42112,-0.586116,1.65122,-1.48961,1999,0
-1.79965,15.7974,-45.215,46817,-0.479494,1.61441,-1.4096,2000,0
-1.803,15.5982,-47.327,46048,-0.261136,1.56449,-1.22546,2001,0
0,0,0,4430,-1.07123,1.91284,-1.30913,2002,0
0,0,0,4452,-0.993453,2.0613,-1.36069,2003,0
0.157017,10.967,-36.1829,45563,-0.944019,1.93043,-1.36479,2004,0
0,0,0,4482,0.543179,1.24593,-1.52344,2005,0
0,0,0,4441,0.550277,1.17305,-1.38412,2006,0
10.8488,14.7509,-40.0062,18486,-0.231142,1.9253,-4.52026,2007,0
6.97449,10.3453,-26.7668,42898,-0.219025,1.81871,-4.44374,2008,0
10.8666,19.4966,-52.3366,19846,0.0243312,1.90457,-4.32495,2009,0
5.1723,18.1889,-48.4114,31858,-0.167249,2.47478,-3.27742,2010,0
6.26323,16.3746,-45.9748,29456,-0.215327,2.09724,-3.70199,2011,0
0,0,0,4988,-0.500183,1.68836,-4.22445,2012,0
0,0,0,4980,-0.314931,3.23281,-3.50469,2013,0
0,0,0,4942,-0.359122,3.16396,-3.3583,2014,0
-0.703453,15.8267,-47.0811,42130,-0.471365,1.97883,-1.74472,2015,0
-1.40368,15.4235,-48.012,33495,0.247036,2.07737,-1.59355,2016,0
-1.53577,12.9955,-41.1822,43553,0.344412,2.01524,-1.66742,2017,0
-1.81794,16.302,-49.5562,31410,-0.706199,1.62952,-1.3642,2018,0
0.287337,18.3032,-54.0054,38706,-0.00572588,2.18436,-2.25726,2019,0
4.1721,12.8515,-39.9838,37295,-0.34906,1.30162,-2.8509,2020,0
0,0,0,4396,0.0941887,0.702323,-1.41592,2021,0
0,0,0,4379,-0.0679686,0.625146,-1.37441,2022,0
0,0,0,4395,-0.0159159,0.702076,-1.53732,2023,0
-3.35235,15.7344,-42.8831,22574,-0.051607,0.802616,-1.38977,2024,0
6.8916,17.5528,-47.3473,40995,-0.0946777,2.22879,-3.74081,2025,0
6.51408,16.6012,-46.8156,44639,-0.293313,2.21681,-3.71225,2026,0
8.88208,18.5998,-49.2862,34083,0.211803,2.58984,-3.87386,2027,0
8.41008,21.7137,-51.4503,45281,0.10384,2.84433,-3.7511,2028,0
8.45029,16.1056,-49.4819,32237,-0.698995,2.35287,-4.30241,2029,0
3.73114,21.5154,-59.4871,16474,0.0716949,2.42745,-2.89985,2030,0
-2.72433,18.0504,-53.3246,37218,0.224438,1.14622,-1.30965,2031,0
-0.527526,19.9844,-56.482,16980,-0.69215,2.25906,-1.90134,2032,0
0,0,0,4510,-1.07074,2.22909,-3.66624,2033,0
0,0,0,4927,-1.06108,2.31389,-3.75634,2034,0
4.71927,10.2459,-34.3791,46393,-0.920472,2.2095,-3.79394,2035,0
3.25622,20.3316,-57.2253,30917,-0.665254,1.69317,-2.89018,2036,0
7.97409,16.0612,-44.2868,43674,-0.329046,2.47058,-4.02802,2037,0
0.866077,17.2004,-50.794,24173,-0.548564,2.2783,-2.51269,2038,0
5.60767,20.3423,-54.028,18715,-0.264584,2.7553,-2.86662,2039,0
8.93985,16.5189,-45.1168,33791,0.138775,2.58966,-4.03419,2040,0
3.56053,15.7287,-46.5983,33569,-0.505495,1.99377,-3.12719,2041,0
6.12361,17.5401,-45.3353,44681,-0.31635,2.56609,-3.43381,2042,0
7.46096,20.2538,-51.1427,37584,0.253379,1.86274,-3.6792,2043,0
0,0,0,4766,-0.0197185,2.73937,-2.51716,2044,0
1.76023,17.909,-51.6495,39964,-0.501216,2.37392,-2.58778,2045,0
0,0,0,4929,-0.941506,1.9514,-3.90577,2046,0
5.18625,13.18,-49.9671,19665,-0.825872,2.09642,-3.80694,2047,0
0,0,0,4392,-0.87195,0.92944,-1.53782,2048,0
0,0,0,4376,-0.775829,0.824151,-1.4647,2049,0
0,0,0,4612,-0.997179,1.42085,-2.41511,2050,0
8.10786,15.9709,-43.8528,24820,-0.429232,2.79479,-4.01091,2051,0
5.27438,15.4179,-46.375,40245,-0.476725,2.09904,-3.65807,2052,0
0,0,0,4884,-0.694942,2.94297,-3.18037,2053,0
0,0,0,4673,-0.699797,1.28252,-2.80268,2054,0
0,0,0,4654,-0.838629,1.34918,-2.69097,2055,0
3.73552,18.6977,-55.2808,36603,-0.19356,1.59728,-3.18741,2056,0
4.89267,19.1663,-57.3492,35187,-0.304701,1.76672,-3.61572,2057,0
-0.225236,16.8776,-44.6143,28377,-0.945379,1.3053,-1.66928,2058,0
-0.849257,18.6453,-54.3655,40534,-0.826746,1.39522,-1.79375,2059,0
1.09795,18.6317,-52.3168,22448,-0.619207,1.61445,-2.35541,2060,0
1.13353,17.2154,-48.6443,37827,-0.490124,1.62828,-2.26155,2061,0
1.98675,16.9399,-47.9895,33740,-0.56972,1.83583,-2.49251,2062,0
0,0,0,4861,-0.253463,2.93822,-2.89139,2063,0
6.8838,17.3099,-50.8624,23837,-0.642425,2.18067,-4.05429,2064,0
0,0,0,5003,-0.454099,3.24694,-3.62035,2065,0
0,0,0,4981,-0.587902,3.15821,-3.59504,2066,0
8.7287,14.3344,-33.2945,24400,-0.550203,3.05097,-3.79425,2067,0
8.72496,14.7555,-31.3982,29301,-0.580903,3.00778,-3.65599,2068,0
1.20878,17.5696,-53.0503,23146,0.118829,1.77631,-2.51923,2069,0
9.29291,22.7927,-58.1261,15022,0.362048,2.53327,-3.67188,2070,0
9.02017,18.9131,-50.3911,45675,0.297494,2.48671,-3.85509,2071,0
7.55146,18.3032,-47.3085,46158,0.0803902,2.50813,-3.63595,2072,0
-0.328881,16.0903,-47.3786,46820,-0.343808,2.00472,-1.79171,2073,0
3.56605,12.8363,-38.2276,46653,-0.0939196,1.3334,-2.95608,2074,0
0,0,0,4871,-0.624178,1.56193,-3.70482,2075,0
9.89664,17.9734,-48.3798,36327,0.269997,2.66212,-4.10648,2076,0
-1.2398,14.9094,-41.5023,31258,0.473057,1.53723,-1.11229,2077,0
0,0,0,4958,0.202751,3.04007,-3.39599,2078,0
11.1844,19.6276,-48.535,14134,-0.321841,3.08706,-3.95036,2079,0
5.78601,16.1239,-46.3978,25898,-0.383616,2.22706,-3.60169,2080,0
5.64749,16.5453,-47.1736,38211,-0.262272,2.15625,-3.58179,2081,0
0,0,0,4540,-0.318726,0.933747,-2.13819,2082,0
0,0,0,4561,-0.152627,0.960205,-2.19572,2083,0
0,0,0,4738,-0.182629,1.2384,-3.04254,2084,0
3.68763,13.1756,-37.7252,26605,-0.120825,1.36844,-3.07482,2085,0
-2.08552,16.3118,-48.7879,46405,-0.202246,1.93045,-1.40514,2086,0
0,0,0,4953,0.58256,1.97739,-3.83981,2087,0
0,0,0,4934,0.448705,1.80475,-3.8463,2088,0
0,0,0,4728,-0.291164,2.73479,-2.30778,2089,0
0,0,0,4545,0.45112,2.03988,-1.58493,2090,0
3.54682,16.4184,-47.2384,28949,-0.188271,1.88777,-3.05286,2091,0
0,0,0,4674,-0.59287,1.20098,-2.73174,2092,0
2.24864,14.8305,-39.41,47278,-0.482371,1.30665,-2.79081,2093,0
0,0,0,4701,0.459274,2.2892,-2.40725,2094,0
-2.06326,15.7795,-47.2752,47007,0.0438485,1.72878,-1.41633,2095,0
-0.433305,17.364,-48.7244,26656,-0.112578,1.50233,-2.0818,2096,0
-0.307641,18.2497,-48.0218,32719,-0.221139,1.47027,-1.91201,2097,0
-1.42426,17.8048,-49.4494,30782,-0.186682,1.34331,-2.0069,2098,0
0,0,0,4488,-0.84371,2.24937,-1.43955,2099,0
7.43054,17.9254,-50.4813,18511,0.147385,2.1489,-3.72593,2100,0
6.05256,18.7447,-57.3163,44321,0.171331,1.98574,-3.56262,2101,0
0,0,0,5078,-0.665116,3.17564,-4.08841,2102,0
8.34091,12.5832,-36.4953,26741,-0.493196,3.1351,-4.05742,2103,0
9.2988,12.6142,-32.4983,47046,-0.603918,3.03007,-3.92449,2104,0
2.88437,17.1026,-49.6342,23015,-0.00785983,2.04391,-2.83117,2105,0
-0.172305,20.0175,-54.971,32815,-0.486327,1.30145,-2.26721,2106,0
0,0,0,4997,0.721212,2.4379,-3.82328,2107,0
0,0,0,5032,0.741447,2.56773,-3.93687,2108,0
-2.79501,18.0937,-39.4424,39192,-0.207147,0.898986,-1.77591,2109,0
4.31465,18.7051,-55.3105,24961,0.106009,1.97955,-3.29163,2110,0
-1.61427,18.4285,-56.3197,44595,0.191001,2.16722,-1.9201,2111,0
4.54646,8.92821,-32.9563,33116,-0.866932,1.96286,-3.64425,2112,0
0,0,0,5054,0.614282,2.91099,-3.92258,2113,0
5.13758,18.9595,-57.5149,37948,-0.0889384,1.73139,-3.52442,2114,0
5.87146,19.413,-53.9734,41419,-0.773076,2.36465,-3.51512,2115,0
0,0,0,4795,-0.8445,1.56733,-3.23672,2116,0
3.81284,11.8801,-38.7189,39676,-0.731152,1.62546,-3.21561,2117,0
7.21294,16.1766,-45.9011,35853,-0.576529,2.38966,-3.70624,2118,0
-1.24679,18.6979,-56.6987,44604,-0.158228,2.0991,-1.35854,2119,0
-1.32417,17.6198,-56.6348,47128,-0.281473,2.12317,-1.33738,2120,0
3.87455,18.2024,-55.3349,36542,-0.724487,1.93083,-3.34999,2121,0
0,0,0,4434,-1.03852,1.17056,-1.6553,2122,0
1.88575,19.7555,-53.3214,20955,-0.896275,1.64243,-2.50655,2123,0
1.59415,12.0257,-39.5831,42315,-0.996415,1.74164,-2.54899,2124,0
-0.139831,18.508,-56.826,31596,-0.246576,2.35372,-1.98424,2125,0
6.31204,15.0959,-46.5123,18466,-0.850064,2.32143,-3.87843,2126,0
6.18727,17.719,-52.1505,29637,-0.719753,2.18584,-3.90624,2127,0
7.43485,17.8489,-47.6188,45145,0.0558486,2.27923,-3.72783,2128,0
0,0,0,4893,0.616068,2.08819,-3.41998,2129,0
3.38255,18.6672,-53.5577,33381,-0.3097,2.43864,-2.79385,2130,0
0,0,0,4432,-1.15032,1.50173,-1.43183,2131,0
9.73079,16.1712,-45.2575,35326,0.248797,2.48107,-4.09071,2132,0
9.80099,19.8962,-50.9879,22575,0.48564,2.42027,-3.75432,2133,0
-0.351631,16.8074,-52.8451,27303,-0.523705,2.16032,-1.97096,2134,0
0,0,0,4994,0.528847,1.91779,-3.99378,2135,0
8.17614,15.8602,-40.0291,33747,0.457916,2.04688,-4.0219,2136,0
0,0,0,4913,0.415789,1.73025,-3.66936,2137,0
-0.603589,13.0206,-37.505,41093,-1.02484,1.78087,-1.82146,2138,0
-1.27215,17.2892,-48.5529,44327,-0.307201,1.52463,-1.79663,2139,0
-0.910362,19.7872,-57.9765,37943,0.198332,2.14328,-2.18141,2140,0
-0.915948,18.5238,-54.485,29534,0.219438,2.19466,-2.04729,2141,0
0.476363,17.1845,-48.6637,41831,-0.0928264,1.63869,-2.03747,2142,0
0,0,0,4899,-0.53243,3.03856,-3.1873,2143,0
5.92925,17.6691,-33.0002,36509,-0.464877,2.9512,-3.2845,2144,0
0,0,0,4438,0.0351013,0.7982,-1.6901,2145,0
0,0,0,4948,-0.825876,1.86038,-4.04888,2146,0
-1.3451,18.9483,-55.4643,34182,-0.815413,1.75163,-1.66216,2147,0
-0.961332,16.5252,-50.0789,36954,-0.670371,1.78135,-1.57521,2148,0
-0.965102,17.8495,-51.4997,27954,-0.336735,1.33407,-2.20062,2149,0
5.81721,17.67,-54.5523,30559,-0.255478,1.80864,-3.98727,2150,0
0,0,0,5027,-0.135008,1.672,-4.41521,2151,0
3.31535,19.1451,-55.9591,41170,-0.54462,1.63678,-2.85522,2152,0
4.19381,17.6947,-49.064,39443,-0.0969231,2.28604,-3.04629,2153,0
0,0,0,4839,0.562131,2.1916,-2.96779,2154,0
5.29996,19.9569,-58.9405,22681,-0.219635,1.71687,-3.50412,2155,0
2.7406,15.9659,-46.7603,41873,-0.518668,1.91533,-3.00046,2156,0
0,0,0,4573,-1.06979,2.14888,-1.97522,2157,0
1.75229,13.8342,-45.2972,22257,-0.0946428,2.44572,-1.99242,2158,0
0,0,0,4664,-0.13236,2.61464,-1.98136,2159,0
0.342973,14.8189,-39.0656,43143,-0.608775,2.28859,-1.4848,2160,0
0.0657684,11.766,-33.6676,43160,-0.471587,2.29915,-1.33606,2161,0
0,0,0,4752,-1.12999,2.05454,-2.77482,2162,0
6.98262,17.2769,-49.2009,40051,0.410094,2.39883,-3.18768,2163,0
9.17719,15.9494,-43.5991,39504,-0.114725,2.80543,-4.03719,2164,0
11.269,15.4144,-40.851,33957,-0.0922796,1.85476,-4.44355,2165,0
0,0,0,4987,-0.609246,1.7778,-4.30891,2166,0
0,0,0,4970,-0.665679,1.74303,-4.14256,2167,0
0,0,0,4986,-0.754414,1.86958,-4.23672,2168,0
6.58277,18.4191,-56.3116,44939,-0.12439,1.86446,-3.94087,2169,0
-0.639706,14.7503,-41.4469,42104,0.287195,1.34926,-2.04603,2170,0
9.8881,19.185,-52.1627,36820,0.479343,2.3081,-4.1077,2171,0
9.69463,18.7641,-52.9125,24988,0.330491,2.35022,-4.14812,2172,0
4.95355,16.7098,-50.5267,41993,-0.408581,1.88547,-3.56051,2173,0
6.61583,14.7773,-37.7136,35680,-0.054158,1.48615,-3.38003,2174,0
4.76149,18.895,-57.5945,32425,-0.107132,1.62497,-3.35135,2175,0
5.89483,18.7493,-56.9333,32469,0.129119,1.9056,-3.47261,2176,0
0,0,0,4963,-0.793696,2.99218,-3.64951,2177,0
0,0,0,5004,-0.694697,3.10217,-3.73132,2178,0
5.62815,18.4705,-50.763,28609,-0.840337,2.45777,-3.44612,2179,0
0,0,0,4566,0.570307,1.78856,-1.76735,2180,0
0.68477,17.8436,-50.3528,22074,-0.492904,1.41013,-2.18159,2181,0
