vtkOriginalIndices,Points:0,Points:1,Points:2,vy mag (cm/s),velocity:0,velocity:1,velocity:2
8.23051,7.13113,-33.8517,7.13113,0,3.11396,-5.92898,46217
10.1329,9.12834,-31.7083,9.12834,0,2.5381,-5.22481,46218
-7.19114,-7.09741,-4.26403,-7.09741,0,-0.0410869,-10.6448,46219
2.42871,1.84151,-15.0649,1.84151,0,-1.01464,8.31031,46220
2.44099,1.89986,-15.1839,1.89986,0,-0.979654,8.23133,46221
8.19576,-4.1353,-9.6892,-4.1353,0,3.64093,-9.52702,46222
6.9198,7.05562,-39.0813,7.05562,0,3.09474,-6.09113,46223
7.45693,5.4761,-16.7799,5.4761,0,-1.40346,10.9878,46224
-2.15584,5.84557,-24.9856,5.84557,0,1.07201,0.488744,46225
23.1629,-21.9501,-25.34,-21.9501,0,-1.21236,-13.5918,46226
2.42588,2.0698,-15.3919,2.0698,0,0.125854,8.29193,46227
9.6496,7.53046,-32.1905,7.53046,0,2.8074,-5.50949,46228
0.744013,3.18669,-17.852,3.18669,0,1.03936,3.96142,46229
5.14193,3.82297,-17.2744,3.82297,0,-0.728522,9.93585,46230
-0.368243,2.73313,-15.7777,2.73313,0,0.449296,4.45181,46231
-12.2904,-11.8316,-14.0553,-11.8316,0,-1.19907,-12.1965,46232
-9.73071,-11.5116,-10.385,-11.5116,0,-0.665206,-10.8925,46233
3.70384,-8.52022,-6.35495,-8.52022,0,1.73481,-10.1063,46234
2.4423,1.95742,-15.8227,1.95742,0,-0.0740107,8.2588,46235
3.02321,-6.06658,-5.49831,-6.06658,0,2.48175,-11.1186,46236
-0.654972,2.62593,-15.8339,2.62593,0,0.651273,4.41991,46237
7.137,4.68734,-16.8044,4.68734,0,-0.431476,10.8317,46238
2.76348,2.21891,-15.3706,2.21891,0,-0.419771,8.58999,46239
-0.782108,1.28389,-10.7111,1.28389,0,0.222396,7.28393,46240
-1.82534,7.69411,-23.4191,7.69411,0,0.902971,-0.773247,46241
0.291277,4.12104,-18.9785,4.12104,0,0.144848,2.60367,46242
8.86683,7.02295,-17.6408,7.02295,0,-1.05301,11.8671,46243
-0.478852,3.49048,-18.5306,3.49048,0,0.619118,7.68693,46244
5.79736,-5.13232,-9.17535,-5.13232,0,3.50079,-10.2663,46245
2.23777,2.00373,-16.2849,2.00373,0,0.27774,8.21167,46246
7.11755,5.21908,-16.4878,5.21908,0,-1.24395,11.0985,46247
10.1481,11.5406,-14.9598,11.5406,0,-0.738301,12.9272,46248
5.23321,4.03995,-14.6545,4.03995,0,-0.796874,10.3322,46249
7.61608,5.37919,-16.2541,5.37919,0,-0.555386,11.3738,46250
0.236473,3.09813,-13.5538,3.09813,0,0.662847,7.08205,46251
7.98807,6.66257,-26.95,6.66257,0,3.04716,-5.41233,46252
16.2189,14.2588,-49.1258,14.2588,0,4.52894,-17.6789,46253
5.04178,3.19073,-17.5124,3.19073,0,-0.599189,9.66696,46254
1.05891,2.29044,-14.523,2.29044,0,-0.83898,7.02434,46255
0.118028,2.06659,-15.6029,2.06659,0,-0.480992,7.34141,46256
0.840165,1.70514,-13.0374,1.70514,0,0.585274,6.45556,46257
-16.2263,-21.521,-45.0732,-21.521,0,2.81525,-9.1763,46258
-10.9013,-10.6266,-47.5725,-10.6266,0,2.90375,-8.94099,46259
8.57592,6.56439,-16.1288,6.56439,0,-0.846598,12.1307,46260
11.2378,-37.6632,-27.8415,-37.6632,0,0.124317,-12.9406,46261
-0.0678042,9.89929,-31.0675,9.89929,0,2.16231,-1.65115,46262
8.4994,4.16084,-17.6485,4.16084,0,-0.294997,10.6872,46263
4.78727,3.60735,-15.8516,3.60735,0,0.107323,10.1367,46264
-0.146021,2.65163,-13.2807,2.65163,0,0.0361726,5.51707,46265
3.10939,-10.73,-7.11062,-10.73,0,1.54965,-11.9473,46266
8.88689,6.59216,-17.3473,6.59216,0,-1.15346,11.8521,46267
9.48367,8.43395,-17.7798,8.43395,0,-0.723356,12.2413,46268
-0.369737,3.41035,-14.0926,3.41035,0,0.779228,6.97347,46269
1.00688,3.27179,-18.8886,3.27179,0,0.0436077,4.24095,46270
0.328929,2.91008,-14.1525,2.91008,0,0.973099,5.27817,46271
3.18802,2.2115,-15.9061,2.2115,0,-1.18186,8.91856,46272
3.67964,-6.52482,-5.28042,-6.52482,0,1.903,-10.1786,46273
-14.0238,-15.0731,-10.6414,-15.0731,0,-0.325765,-12.1715,46274
2.8571,2.17645,-21.5263,2.17645,0,-0.92437,8.68553,46275
4.32517,2.01038,-14.8504,2.01038,0,-0.139074,9.71043,46276
-1.52154,3.46972,-23.5074,3.46972,0,1.17479,1.80917,46277
23.099,-45.1321,-45.4696,-45.1321,0,-1.00243,-13.6974,46278
0.262815,9.4729,-26.5522,9.4729,0,2.09076,-2.72272,46279
2.27405,2.10348,-16.2357,2.10348,0,0.126339,8.21266,46280
-9.29794,-8.3948,-6.01286,-8.3948,0,0.215885,-11.1372,46281
7.66188,8.11532,-14.4749,8.11532,0,-0.366335,12.7871,46282
1.14352,3.50546,-18.7129,3.50546,0,0.354411,4.47517,46283
6.02015,3.21324,-14.9435,3.21324,0,0.155451,10.9,46284
-4.14928,10.0512,-40.6587,10.0512,0,1.64129,0.691596,46285
-1.14694,1.07959,-15.1982,1.07959,0,-1.41517,7.23982,46286
1.01446,2.15931,-13.6238,2.15931,0,-0.935911,6.93793,46287
2.00384,-1.11612,-34.3125,-1.11612,0,3.10267,-8.29275,46288
-1.0695,7.18027,-14.4925,7.18027,0,0.891482,7.191,46289
6.98122,5.48085,-15.8276,5.48085,0,-0.13029,11.2624,46290
6.74616,4.56701,-17.9253,4.56701,0,-0.796167,10.1057,46291
12.494,54.2251,-1.2071,54.2251,0,-0.986588,-16.3245,46292
-2.41118,3.74633,-19.0218,3.74633,0,0.532887,1.71574,46293
6.72186,3.10664,-19.6955,3.10664,0,-0.027006,10.3311,46294
1.50283,0.47411,-13.3586,0.47411,0,0.738697,5.65304,46295
8.28477,6.3517,-16.6643,6.3517,0,-1.45035,10.8764,46296
1.05347,0.970508,-14.8612,0.970508,0,0.665258,5.69587,46297
11.3087,0.364545,-34.2728,0.364545,0,3.46325,-7.52873,46298
8.55338,6.36185,-16.4476,6.36185,0,-1.03168,12.0146,46299
-0.613456,3.04737,-17.4191,3.04737,0,0.692221,3.37233,46300
0.227205,2.67092,-15.0692,2.67092,0,0.105678,4.91961,46301
6.98889,14.6173,-37.0199,14.6173,0,2.21323,-4.55495,46302
5.60661,4.19896,-17.2841,4.19896,0,-1.00729,10.0829,46303
-0.344675,10.269,-28.1251,10.269,0,1.58338,-1.98469,46304
3.12322,1.76487,-15.7391,1.76487,0,-1.32804,8.49797,46305
3.51761,-5.78923,-6.3678,-5.78923,0,2.57981,-10.5415,46306
0.845261,2.12477,-13.4155,2.12477,0,-0.144496,6.92147,46307
7.54975,6.02357,-15.2724,6.02357,0,-0.45656,12.3254,46308
8.15422,6.02464,-15.3435,6.02464,0,-0.273638,12.3321,46309
3.36944,10.6409,-27.6909,10.6409,0,2.32605,-3.29512,46310
4.99138,-10.3578,-7.0793,-10.3578,0,1.42744,-9.9496,46311
0.245158,3.40885,-18.8151,3.40885,0,0.657641,2.83744,46312
0.612496,2.28911,-13.8441,2.28911,0,-0.065259,6.8824,46313
-1.82731,6.13888,-24.4467,6.13888,0,0.990389,0.233821,46314
2.12778,-10.5051,-9.22149,-10.5051,0,1.24943,-11.5674,46315
6.46767,4.80971,-16.6219,4.80971,0,-1.29191,10.5395,46316
6.63226,4.70196,-16.8658,4.70196,0,-0.687503,10.6424,46317
-1.54512,2.74855,-20.1112,2.74855,0,1.24802,2.94839,46318
-0.544446,2.71677,-14.988,2.71677,0,0.211982,4.80946,46319
0.754986,3.88085,-20.5776,3.88085,0,-0.245731,4.69962,46320
3.18948,-6.15144,-4.9927,-6.15144,0,1.79294,-10.2492,46321
3.38,-6.01099,-4.76698,-6.01099,0,1.78134,-10.088,46322
0.855973,2.55639,-15.0423,2.55639,0,-1.31506,6.96921,46323
8.53064,5.65085,-16.5162,5.65085,0,-0.915418,11.3042,46324
0.025598,3.77675,-20.3596,3.77675,0,0.732224,2.30137,46325
2.84612,-7.84009,-5.99276,-7.84009,0,1.06861,-10.1708,46326
3.37652,-18.9976,-16.4349,-18.9976,0,0.743619,-12.1581,46327
6.70113,-16.9628,-15.9876,-16.9628,0,0.838851,-12.1818,46328
-0.100577,2.94899,-14.0202,2.94899,0,-0.369775,5.19292,46329
0.524516,1.99289,-14.4342,1.99289,0,0.403637,5.40757,46330
-0.358052,3.50522,-16.2043,3.50522,0,-0.00898329,3.89631,46331
3.02462,-6.68677,-5.95383,-6.68677,0,1.69004,-10.595,46332
-1.65619,11.799,-26.9901,11.799,0,1.23942,-1.22368,46333
9.27089,6.08841,-40.9547,6.08841,0,2.78324,-6.95608,46334
-1.6347,3.70829,-22.3602,3.70829,0,0.961205,1.72118,46335
0.781048,2.10711,-13.4052,2.10711,0,-0.262709,6.77462,46336
15.8737,10.6642,-58.2222,10.6642,0,2.77843,-6.51743,46337
-3.57376,5.94487,-28.1682,5.94487,0,1.6279,-0.0998922,46338
7.96231,5.92183,-15.3854,5.92183,0,-0.319799,12.0649,46339
6.95357,5.31242,-17.6633,5.31242,0,-1.30519,10.4181,46340
15.0962,-14.6486,-18.6074,-14.6486,0,2.90839,-9.40401,46341
19.1721,16.8082,-58.7835,16.8082,0,4.81151,-19.0539,46342
0.995741,3.04787,-16.048,3.04787,0,0.210446,6.65766,46343
5.83391,3.20645,-20.619,3.20645,0,3.38012,-5.84093,46344
2.38027,1.85808,-15.7329,1.85808,0,-1.28315,7.95963,46345
1.78174,1.97503,-13.6627,1.97503,0,-0.423729,7.72525,46346
-2.11809,6.0683,-25.4387,6.0683,0,1.90245,-0.920318,46347
7.54217,5.60524,-18.1463,5.60524,0,0.0700019,11.1938,46348
2.90993,2.71927,-15.0592,2.71927,0,0.624109,8.55556,46349
0.774175,1.0146,-10.9875,1.0146,0,0.741148,8.67056,46350
7.92768,5.68735,-16.3492,5.68735,0,-1.17261,11.5966,46351
9.64419,6.8325,-20.4189,6.8325,0,-1.61409,12.0489,46352
0.837135,2.36443,-14.8523,2.36443,0,-0.625336,7.28031,46353
0.262027,2.73694,-21.3447,2.73694,0,-0.831017,7.47987,46354
11.9038,10.8327,-30.8536,10.8327,0,2.59307,-5.52899,46355
11.7846,5.77277,-18.9786,5.77277,0,-1.93454,11.5423,46356
3.05664,2.21801,-14.886,2.21801,0,-0.224568,8.71636,46357
2.79962,-9.45659,-5.30321,-9.45659,0,2.40981,-11.7393,46358
0.982055,2.22924,-14.2527,2.22924,0,-0.382593,7.21385,46359
3.95419,-4.86364,-7.54217,-4.86364,0,3.23584,-10.3902,46360
0.621819,2.22667,-13.0764,2.22667,0,0.083061,6.13437,46361
0.488309,2.16172,-13.1133,2.16172,0,-0.196394,6.08517,46362
14.3073,56.9408,9.66067,56.9408,0,-0.17208,-16.1221,46363
4.61117,3.74637,-14.2531,3.74637,0,0.127942,10.7273,46364
7.603,5.44443,-16.4748,5.44443,0,-0.734924,11.2882,46365
-0.67981,2.48325,-14.7631,2.48325,0,1.22775,4.91523,46366
19.1457,17.8883,-67.0659,17.8883,0,4.67692,-19.2881,46367
6.96571,4.9682,-16.7223,4.9682,0,-0.871597,10.8437,46368
6.91242,5.03996,-16.8286,5.03996,0,-0.994295,10.7533,46369
-2.04291,7.93678,-23.9282,7.93678,0,0.958635,-1.1443,46370
-0.226151,2.90018,-17.4029,2.90018,0,0.92361,3.47341,46371
10.3796,0.472038,-32.2613,0.472038,0,3.45836,-7.7502,46372
0.509213,2.41497,-18.3895,2.41497,0,0.91765,3.54445,46373
3.03256,-11.7568,-15.8197,-11.7568,0,0.464347,-11.5921,46374
0.175534,2.8355,-12.6242,2.8355,0,-0.832249,5.15627,46375
0.515456,9.92102,-28.0499,9.92102,0,1.94512,-2.40658,46376
6.70768,5.08227,-17.96,5.08227,0,-1.44116,10.2885,46377
0.642761,2.2827,-13.3363,2.2827,0,-0.536248,6.07088,46378
3.53574,10.4767,-27.6758,10.4767,0,2.2399,-3.43876,46379
3.57696,2.64092,-16.6234,2.64092,0,-0.925287,9.29763,46380
1.23376,2.70456,-14.9345,2.70456,0,-0.736947,7.61535,46381
1.58838,2.13576,-14.612,2.13576,0,-0.880569,7.5462,46382
1.53868,1.99676,-13.7492,1.99676,0,0.118414,7.75835,46383
3.38573,1.79818,-15.5368,1.79818,0,-0.221963,9.87428,46384
1.90319,2.12291,-13.7872,2.12291,0,-0.342591,7.89765,46385
0.786262,2.10979,-13.4816,2.10979,0,-0.385657,6.81648,46386
-11.6655,-11.8022,-7.73025,-11.8022,0,-0.221738,-12.1463,46387
8.10543,5.59453,-29.4335,5.59453,0,3.33101,-5.36136,46388
-1.37447,5.92774,-24.8251,5.92774,0,0.936485,-0.71397,46389
17.1774,3.09006,-30.1299,3.09006,0,3.21347,-8.04365,46390
0.0147222,2.99471,-16.6232,2.99471,0,-0.221785,7.08917,46391
14.3832,7.7107,-22.243,7.7107,0,-1.65249,12.5098,46392
5.81027,6.7298,-25.2557,6.7298,0,2.2095,-3.79394,46393
4.37995,-6.62084,-4.85329,-6.62084,0,0.998407,-11.2171,46394
4.95765,-7.10874,-6.80297,-7.10874,0,1.15718,-11.3604,46395
-24.7183,35.703,-49.3226,35.703,0,3.80923,-16.79,46396
-1.38475,9.35489,-24.0704,9.35489,0,1.12481,-2.20396,46397
10.1417,14.6972,-20.6345,14.6972,0,-1.00858,12.6878,46398
1.65786,2.27726,-15.9743,2.27726,0,-0.285142,7.96271,46399
2.62509,-6.39514,-5.52784,-6.39514,0,2.01083,-10.8468,46400
9.71216,12.3702,-38.4529,12.3702,0,2.28332,-5.00583,46401
6.95227,-17.0899,-11.8277,-17.0899,0,1.20348,-12.119,46402
15.1452,-49.7169,-42.6777,-49.7169,0,-0.243053,-13.1767,46403
5.19117,9.76997,-24.2432,9.76997,0,2.30966,-4.58611,46404
-0.575138,9.37372,-25.8554,9.37372,0,1.93045,-1.40514,46405
8.77218,3.21984,-36.9147,3.21984,0,3.30351,-6.52786,46406
23.4733,4.32781,-27.923,4.32781,0,3.02166,-7.93134,46407
1.53978,0.172834,-13.0311,0.172834,0,0.663457,6.09124,46408
1.40922,0.0816108,-13.0381,0.0816108,0,0.770696,5.9629,46409
-0.730844,3.04774,-16.7973,3.04774,0,0.529312,3.68975,46410
2.66402,-5.6608,-4.76351,-5.6608,0,2.42499,-11.2997,46411
2.94856,2.17024,-15.0205,2.17024,0,-0.918932,8.55925,46412
1.2536,1.51276,-15.6894,1.51276,0,0.521791,5.32628,46413
0.902502,2.31395,-13.7306,2.31395,0,0.185304,7.22037,46414
-10.1249,-7.26476,-1.58426,-7.26476,0,0.108443,-10.2535,46415
-0.250809,3.32091,-14.6654,3.32091,0,-0.458843,4.01954,46416
7.85562,6.11085,-17.2013,6.11085,0,-1.62262,10.9246,46417
9.31634,6.29448,-17.7554,6.29448,0,-1.57078,11.8323,46418
-1.76475,5.15194,-25.6433,5.15194,0,1.15986,0.96879,46419
-1.62305,4.85352,-20.8011,4.85352,0,0.45902,0.190212,46420
-2.48112,7.68623,-30.1331,7.68623,0,0.512115,0.105246,46421
-0.44657,1.05273,-10.1364,1.05273,0,-1.20046,6.56622,46422
0.361306,2.3441,-13.706,2.3441,0,-0.119137,5.62713,46423
8.52298,6.71267,-16.2183,6.71267,0,-2.09642,11.5007,46424
2.64797,2.17581,-15.5709,2.17581,0,-0.451459,8.509,46425
2.6186,2.11864,-15.5045,2.11864,0,-0.588122,8.46072,46426
19.2149,-44.7951,-41.6795,-44.7951,0,-0.52826,-13.1458,46427
10.4801,6.74881,-20.3388,6.74881,0,-1.61123,12.1342,46428
-2.08383,4.71107,-26.7725,4.71107,0,0.471774,1.19905,46429
0.752818,2.43024,-13.3482,2.43024,0,0.493901,6.82977,46430
20.4822,-17.2913,-21.6645,-17.2913,0,-1.07922,-13.7568,46431
1.40162,2.38244,-15.3933,2.38244,0,-0.189261,7.74273,46432
3.07087,1.49942,-16.6152,1.49942,0,0.356917,8.45192,46433
-0.316014,3.25129,-15.2441,3.25129,0,-0.17539,4.47733,46434
-4.03363,7.86173,-28.5061,7.86173,0,1.86868,-0.769481,46435
9.2585,4.94367,-35.1702,4.94367,0,3.03721,-6.49927,46436
10.3793,-6.08968,-12.804,-6.08968,0,3.30391,-9.48594,46437
18.3115,61.8454,-15.1901,61.8454,0,-1.04814,-15.99,46438
-0.463909,3.23078,-14.5516,3.23078,0,-0.332841,5.01014,46439
14.1498,4.13161,-38.7788,4.13161,0,3.07327,-7.26085,46440
0.343427,1.90966,-15.6532,1.90966,0,-0.0156408,6.65884,46441
0.0671424,2.80252,-15.3946,2.80252,0,0.164189,4.73375,46442
4.14734,8.12199,-18.7217,8.12199,0,2.46173,-4.52398,46443
0.415073,2.05478,-15.3719,2.05478,0,0.597665,5.0895,46444
0.987665,1.17219,-13.3787,1.17219,0,0.591701,6.11241,46445
-5.5036,-11.3598,-5.04271,-11.3598,0,0.468262,-10.6344,46446
-8.81178,-5.82307,-3.84366,-5.82307,0,-0.753878,-10.5998,46447
-18.7847,20.2043,-48.1599,20.2043,0,3.94995,-17.639,46448
-1.68475,1.22589,-11.6587,1.22589,0,0.432079,4.16505,46449
3.2625,2.24998,-16.2218,2.24998,0,-1.26836,9.03899,46450
3.39976,2.52271,-16.2237,2.52271,0,-0.68592,9.18172,46451
0.112943,9.22592,-28.1917,9.22592,0,2.18248,-2.12204,46452
1.09094,2.51702,-14.1458,2.51702,0,0.300282,7.48351,46453
0.604565,37.9433,-20.5323,37.9433,0,-0.661274,-15.233,46454
5.01313,3.09539,-13.8605,3.09539,0,-0.990945,9.79486,46455
-14.5521,-46.7631,-36.288,-46.7631,0,2.38256,-9.61768,46456
-1.41903,7.68554,-23.2855,7.68554,0,0.998737,-1.01136,46457
-8.72448,-8.68132,-4.757,-8.68132,0,-0.0235723,-10.9867,46458
0.979683,2.56324,-15.9854,2.56324,0,-0.38262,5.57299,46459
1.70365,1.96687,-14.5038,1.96687,0,-0.95033,7.72111,46460
-0.827327,3.62209,-16.8272,3.62209,0,0.0933269,3.64111,46461
21.6949,1.8701,-31.976,1.8701,0,3.61685,-8.18037,46462
1.50751,8.98551,-27.2366,8.98551,0,1.98007,-2.68395,46463
-0.0589633,2.91113,-14.3878,2.91113,0,-0.42746,4.27453,46464
-7.98395,-8.01442,-5.7004,-8.01442,0,-0.267362,-11.0056,46465
-15.5845,22.9597,-53.2699,22.9597,0,4.95372,-19.4062,46466
1.4719,2.17493,-13.8854,2.17493,0,-0.182962,7.58002,46467
8.91112,-14.043,-11.7592,-14.043,0,2.55453,-9.1379,46468
8.42832,6.17859,-16.5161,6.17859,0,-2.11492,11.276,46469
0.615251,2.29077,-13.8962,2.29077,0,-0.254157,7.65971,46470
1.3586,5.72334,-15.0744,5.72334,0,-1.20073,6.01103,46471
-1.92634,3.47544,-17.1464,3.47544,0,0.123316,6.90536,46472
-0.369639,-15.2441,-10.9695,-15.2441,0,1.06885,-12.0089,46473
4.48649,3.04804,-15.5823,3.04804,0,-0.149306,9.86278,46474
4.68597,3.3253,-16.0658,3.3253,0,-0.308634,9.88961,46475
0.504567,2.2633,-13.3128,2.2633,0,-0.488228,6.20238,46476
0.534793,3.67643,-15.8378,3.67643,0,1.26313,4.49483,46477
12.2917,-27.5366,-22.6476,-27.5366,0,0.568746,-12.6747,46478
-4.37841,9.67114,-31.6349,9.67114,0,0.245282,1.67123,46479
5.10497,-7.69554,-5.7782,-7.69554,0,1.92363,-9.73795,46480
-17.3559,-14.8785,-21.2343,-14.8785,0,-1.54337,-12.8512,46481
-18.2864,24.0909,-44.4601,24.0909,0,5.26531,-20.3936,46482
7.57807,4.74918,-17.7132,4.74918,0,-0.0320268,10.7262,46483
4.82444,-17.8648,-11.0371,-17.8648,0,1.00046,-12.2714,46484
7.0485,0.476224,-40.005,0.476224,0,3.03058,-7.31913,46485
14.5933,-3.36961,-12.969,-3.36961,0,3.36625,-8.94188,46486
-1.84082,7.4456,-25.1653,7.4456,0,1.01295,-0.545586,46487
2.85204,-6.65698,-6.00482,-6.65698,0,1.50465,-10.5349,46488
5.47217,37.7933,-32.9845,37.7933,0,-1.83511,-15.5754,46489
0.408955,1.91032,-13.4873,1.91032,0,0.356555,5.83859,46490
0.71547,1.63805,-13.5284,1.63805,0,0.50059,5.91805,46491
8.86881,6.63298,-18.0323,6.63298,0,-1.28035,11.5863,46492
7.11527,5.37377,-17.0963,5.37377,0,-1.5046,10.6753,46493
8.57635,8.24171,-17.7169,8.24171,0,-0.763751,11.6624,46494
0.269183,2.63827,-13.6942,2.63827,0,-0.405556,5.49967,46495
5.10468,10.3448,-27.2611,10.3448,0,2.43309,-3.88383,46496
1.76412,2.06305,-14.5218,2.06305,0,-0.783537,7.74349,46497
-7.14834,-8.5694,-4.6238,-8.5694,0,0.132513,-10.82,46498
-2.86314,10.3633,-27.4297,10.3633,0,1.23343,-1.38382,46499
3.51416,2.53264,-16.3393,2.53264,0,-0.49878,9.20452,46500
24.8588,36.5816,-12.4429,36.5816,0,2.99983,-15.7245,46501
-0.150322,4.7201,-16.6166,4.7201,0,-0.572224,5.30054,46502
11.4454,19.4721,-54.6483,19.4721,0,4.63638,-19.5963,46503
5.76036,10.5126,-27.9999,10.5126,0,2.40364,-4.12719,46504
10.61,10.03,-13.9071,10.03,0,-0.920955,12.935,46505
2.41552,10.1696,-27.9246,10.1696,0,2.18333,-3.04547,46506
-9.18724,-6.96681,-4.40014,-6.96681,0,-0.78888,-10.5368,46507
-4.17135,-14.2831,-5.23001,-14.2831,0,0.734549,-10.5464,46508
14.6884,17.1521,-47.8196,17.1521,0,4.61659,-19.5273,46509
11.3291,-4.48257,-12.2419,-4.48257,0,3.53463,-9.30317,46510
2.59607,1.88647,-14.848,1.88647,0,-0.969013,8.40265,46511
3.80198,2.75627,-14.3748,2.75627,0,0.240703,9.76367,46512
5.30322,4.1184,-16.4289,4.1184,0,0.359562,10.4217,46513
8.46163,7.57564,-17.2665,7.57564,0,-0.922571,11.8971,46514
0.38622,2.42261,-15.8146,2.42261,0,0.546491,4.78588,46515
-1.22428,2.73267,-16.4652,2.73267,0,0.531633,5.53352,46516
10.9511,9.53558,-21.3849,9.53558,0,-1.32329,12.3695,46517
-7.56172,-10.2528,-7.25887,-10.2528,0,0.185852,-11.2609,46518
0.846504,1.98335,-14.6303,1.98335,0,-0.937084,7.94773,46519
-2.33479,0.662101,-19.6394,0.662101,0,1.26706,0.915119,46520
7.24124,-4.64103,-8.36108,-4.64103,0,3.39461,-9.46047,46521
7.17797,6.19195,-18.709,6.19195,0,-1.53928,11.2328,46522
3.40843,3.56293,-16.7041,3.56293,0,-0.798333,9.39604,46523
14.9839,22.7336,-49.5451,22.7336,0,4.57351,-19.6354,46524
2.3015,2.45724,-13.7244,2.45724,0,-1.27324,7.56915,46525
-20.0261,-12.1934,-20.7382,-12.1934,0,-1.89762,-12.0835,46526
-7.0193,-5.01708,-30.8943,-5.01708,0,3.32093,-8.59621,46527
2.84823,2.34282,-15.5455,2.34282,0,-1.14447,8.62559,46528
0.715589,2.1967,-13.6717,2.1967,0,0.151712,6.32233,46529
1.0658,-7.06188,-6.04164,-7.06188,0,2.10959,-11.4447,46530
13.3876,1.86739,-7.40401,1.86739,0,3.9459,-8.41495,46531
-22.3695,-15.8147,-21.4507,-15.8147,0,-1.64572,-12.6432,46532
4.65093,-4.13718,-5.36738,-4.13718,0,3.02172,-10.4299,46533
13.7534,65.7,-16.7843,65.7,0,-0.975184,-15.8005,46534
20.4375,10.2426,-50.6217,10.2426,0,4.26465,-18.5034,46535
21.5323,13.7308,-66.5039,13.7308,0,4.42082,-18.8839,46536
2.18446,-8.12183,-6.03545,-8.12183,0,1.90718,-11.4624,46537
-8.18148,-11.9888,-5.55644,-11.9888,0,0.256743,-10.1181,46538
7.98145,6.21231,-16.8771,6.21231,0,-1.73725,11.1767,46539
-3.94586,50.1558,19.6802,50.1558,0,1.14037,-15.3447,46540
-0.875714,2.78165,-16.2893,2.78165,0,0.613248,3.97934,46541
8.84738,7.44628,-30.7072,7.44628,0,3.12883,-5.12685,46542
-6.18623,-10.6891,-31.0008,-10.6891,0,3.45937,-9.0182,46543
-10.4769,-11.1968,-12.5965,-11.1968,0,-1.15202,-11.4333,46544
15.087,16.9627,-17.9852,16.9627,0,-1.049,12.9407,46545
-0.799924,2.87812,-16.0493,2.87812,0,0.360349,4.36491,46546
0.0633616,1.57341,-14.8923,1.57341,0,0.895369,5.11439,46547
3.42179,2.3382,-16.5607,2.3382,0,0.608554,8.92571,46548
7.93029,5.77463,-17.4014,5.77463,0,-0.905336,10.8836,46549
25.0556,35.0949,-25.9863,35.0949,0,3.03061,-15.6358,46550
23.7422,34.3644,-19.7757,34.3644,0,3.21781,-15.6664,46551
26.7368,38.3888,-29.7513,38.3888,0,3.05645,-15.8183,46552
0.965749,2.08297,-13.7157,2.08297,0,-0.419026,7.0972,46553
3.48245,-6.23431,-5.52296,-6.23431,0,2.09553,-10.3485,46554
3.14239,-6.7346,-6.15873,-6.7346,0,1.78562,-10.7154,46555
0.624998,2.32278,-13.38,2.32278,0,-0.581996,6.02011,46556
-1.51637,4.53362,-24.6228,4.53362,0,1.03657,1.25356,46557
1.09417,2.46855,-17.2076,2.46855,0,-0.859248,5.59422,46558
0.635368,9.72267,-27.9387,9.72267,0,2.03901,-2.26439,46559
-1.74425,3.79437,-19.3909,3.79437,0,0.47676,2.40057,46560
-8.8131,-7.68221,-6.30992,-7.68221,0,-0.796811,-11.3445,46561
-0.852891,5.43643,-25.994,5.43643,0,1.11597,1.91885,46562
0.159665,3.57984,-16.9284,3.57984,0,0.174515,3.45731,46563
0.576039,2.10837,-13.5053,2.10837,0,-0.138929,6.41234,46564
2.57269,1.94667,-15.1521,1.94667,0,0.17052,8.36434,46565
0.116454,2.21164,-13.9926,2.21164,0,-0.304945,6.97606,46566
7.23192,-9.96085,-11.5724,-9.96085,0,2.4971,-9.25146,46567
-13.9683,-9.10921,-14.161,-9.10921,0,-2.01567,-12.3166,46568
-0.32112,2.41123,-15.6295,2.41123,0,0.711814,4.64231,46569
-0.678607,3.60335,-17.1391,3.60335,0,0.183751,3.35746,46570
8.20915,5.93446,-16.4579,5.93446,0,-1.17514,11.7724,46571
3.00721,1.75143,-13.5091,1.75143,0,0.11661,9.12586,46572
0.660249,2.09477,-13.5259,2.09477,0,-0.0319613,6.44336,46573
8.8137,-5.10472,-10.2474,-5.10472,0,3.39203,-9.46714,46574
-2.02231,2.63529,-20.6351,2.63529,0,0.883609,3.30013,46575
14.2635,-3.96176,-14.9975,-3.96176,0,3.1528,-9.05711,46576
8.63617,5.86332,-32.4005,5.86332,0,2.84879,-5.87476,46577
2.94589,2.08031,-16.4985,2.08031,0,0.372259,8.3786,46578
0.979447,2.31714,-15.1299,2.31714,0,0.331794,5.20261,46579
14.4141,5.43325,-51.8304,5.43325,0,-1.50829,-14.6574,46580
-0.275627,2.8988,-20.4113,2.8988,0,1.07595,2.44146,46581
1.27227,2.28197,-22.645,2.28197,0,0.523426,4.91682,46582
0.527224,2.09979,-13.2572,2.09979,0,0.118583,6.58093,46583
3.53745,-4.53445,-6.71921,-4.53445,0,3.15729,-10.6333,46584
-8.6265,-8.27085,-6.54845,-8.27085,0,-0.702102,-11.1978,46585
3.32927,-6.35203,-5.68741,-6.35203,0,1.95958,-10.4112,46586
5.32219,10.6685,-27.68,10.6685,0,2.53193,-3.86326,46587
11.3779,12.1191,-44.5504,12.1191,0,4.36574,-19.2338,46588
4.77437,9.66989,-27.5702,9.66989,0,2.15452,-4.14501,46589
